"","Session","CT","NK","Period","SEQ_GRP","SEQ","NS","participant.id_in_session","participant.code","participant.label","participant._is_bot","participant._index_in_pages","participant._max_page_index","participant._current_app_name","participant._round_number","participant._current_page_name","participant.ip_address","participant.time_started","participant.visited","participant.mturk_worker_id","participant.mturk_assignment_id","participant.payoff","player.id_in_group","player.node_id","player.threshold","player.participate","player.user_name","player.avatar_id","player.round_payoff","player.subsession_id","player.group_id","player.payoff","group.id_in_subsession","group.network_id","group.subsession_id","subsession.round_number","session.code","session.label","session.experimenter_name","session.mturk_HITId","session.mturk_HITGroupId","session.comment","session.is_demo"
"332","S2","None","Global",8,"1",1,"Star",3,"opb716l1",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:58.884063+00:00",1,NA,NA,108,2,31607,3,1,"Frog",20,100,2108,8437,0,1,6322,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"333","S2","None","Global",8,"1",1,"Star",6,"n8bnkd3f",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:43.866513+00:00",1,NA,NA,108,3,31608,3,1,"Rat",9,100,2108,8437,0,1,6322,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"334","S2","None","Global",8,"1",1,"Star",12,"1z6plub4",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:06.683017+00:00",1,NA,NA,105,4,31609,3,1,"Rabbit",7,100,2108,8437,0,1,6322,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"335","S2","None","Global",8,"1",1,"Star",13,"enxlketr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:41.862770+00:00",1,NA,NA,108,5,31610,3,0,"Duck",24,50,2108,8437,0,1,6322,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"336","S2","None","Global",8,"1",2,"Circle",1,"i0ymlrzb",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:21.865082+00:00",1,NA,NA,106,1,31611,1,0,"Eagle",5,50,2108,8438,0,2,6323,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"337","S2","None","Global",8,"1",2,"Circle",5,"tebs08es",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:17.049609+00:00",1,NA,NA,109,2,31612,3,1,"Rhino",43,100,2108,8438,0,2,6323,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"338","S2","None","Global",8,"1",2,"Circle",7,"1noz057w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:45.988078+00:00",1,NA,NA,109,3,31613,3,1,"Monkey",15,100,2108,8438,0,2,6323,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"339","S2","None","Global",8,"1",2,"Circle",10,"7k0d5jib",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:49.060185+00:00",1,NA,NA,108,4,31614,3,1,"Tuna",42,100,2108,8438,0,2,6323,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"340","S2","None","Global",8,"1",2,"Circle",15,"mapntu9t",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:49.928074+00:00",1,NA,NA,106,5,31615,3,1,"Beaver",4,100,2108,8438,0,2,6323,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"341","S2","None","Global",8,"1",3,"Clique",4,"ffjp937w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:27.325884+00:00",1,NA,NA,118,1,31616,1,1,"Lion",22,100,2108,8439,0,3,6324,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"342","S2","None","Global",8,"1",3,"Clique",8,"bnqhnxoi",NA,0,145,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:23:37.312000+00:00",1,NA,NA,104,2,31617,3,1,"Crab",35,100,2108,8439,0,3,6324,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"343","S2","None","Global",8,"1",3,"Clique",9,"m1jfetvj",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:37.493941+00:00",1,NA,NA,111,3,31618,3,1,"Bee",14,100,2108,8439,0,3,6324,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"344","S2","None","Global",8,"1",3,"Clique",11,"aym3s7vr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:54.753587+00:00",1,NA,NA,110,4,31619,3,0,"Bear",29,50,2108,8439,0,3,6324,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"345","S2","None","Global",8,"1",3,"Clique",14,"mtw9bozn",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:28.652021+00:00",1,NA,NA,110,5,31620,3,1,"Tiger",16,100,2108,8439,0,3,6324,2108,8,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"346","S2","None","Global",9,"1",1,"Star",2,"i086skka",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:05.655320+00:00",1,NA,NA,118,1,31621,1,1,"Crab",35,100,2109,8440,0,1,6325,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"347","S2","None","Global",9,"1",1,"Star",3,"opb716l1",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:58.884063+00:00",1,NA,NA,108,2,31622,3,1,"Owl",44,100,2109,8440,0,1,6325,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"348","S2","None","Global",9,"1",1,"Star",6,"n8bnkd3f",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:43.866513+00:00",1,NA,NA,108,3,31623,1,1,"Shark",2,100,2109,8440,0,1,6325,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"349","S2","None","Global",9,"1",1,"Star",12,"1z6plub4",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:06.683017+00:00",1,NA,NA,105,4,31624,3,1,"Bull",6,100,2109,8440,0,1,6325,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"350","S2","None","Global",9,"1",1,"Star",13,"enxlketr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:41.862770+00:00",1,NA,NA,108,5,31625,3,0,"Cow",25,50,2109,8440,0,1,6325,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"351","S2","None","Global",9,"1",2,"Circle",1,"i0ymlrzb",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:21.865082+00:00",1,NA,NA,106,1,31626,1,0,"Snail",50,50,2109,8441,0,2,6326,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"352","S2","None","Global",9,"1",2,"Circle",5,"tebs08es",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:17.049609+00:00",1,NA,NA,109,2,31627,3,1,"Raccoon",28,0,2109,8441,0,2,6326,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"353","S2","None","Global",9,"1",2,"Circle",7,"1noz057w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:45.988078+00:00",1,NA,NA,109,3,31628,1,1,"Crocodile",3,100,2109,8441,0,2,6326,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"354","S2","None","Global",9,"1",2,"Circle",10,"7k0d5jib",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:49.060185+00:00",1,NA,NA,108,4,31629,3,1,"Mouse",40,0,2109,8441,0,2,6326,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"355","S2","None","Global",9,"1",2,"Circle",15,"mapntu9t",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:49.928074+00:00",1,NA,NA,106,5,31630,3,0,"Bee",14,50,2109,8441,0,2,6326,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"356","S2","None","Global",9,"1",3,"Clique",4,"ffjp937w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:27.325884+00:00",1,NA,NA,118,1,31631,1,1,"Snake",17,100,2109,8442,0,3,6327,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"357","S2","None","Global",9,"1",3,"Clique",8,"bnqhnxoi",NA,0,145,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:23:37.312000+00:00",1,NA,NA,104,2,31632,3,1,"Koala",10,100,2109,8442,0,3,6327,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"358","S2","None","Global",9,"1",3,"Clique",9,"m1jfetvj",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:37.493941+00:00",1,NA,NA,111,3,31633,1,1,"Deer",36,100,2109,8442,0,3,6327,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"359","S2","None","Global",9,"1",3,"Clique",11,"aym3s7vr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:54.753587+00:00",1,NA,NA,110,4,31634,3,0,"Sheep",47,50,2109,8442,0,3,6327,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"360","S2","None","Global",9,"1",3,"Clique",14,"mtw9bozn",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:28.652021+00:00",1,NA,NA,110,5,31635,3,1,"Frog",20,100,2109,8442,0,3,6327,2109,9,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"361","S2","None","Global",10,"1",1,"Star",2,"i086skka",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:05.655320+00:00",1,NA,NA,118,1,31636,3,1,"Tiger",16,100,2110,8443,0,1,6328,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"362","S2","None","Global",10,"1",1,"Star",3,"opb716l1",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:58.884063+00:00",1,NA,NA,108,2,31637,1,1,"Bat",30,100,2110,8443,0,1,6328,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"363","S2","None","Global",10,"1",1,"Star",6,"n8bnkd3f",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:43.866513+00:00",1,NA,NA,108,3,31638,3,0,"Monkey",15,50,2110,8443,0,1,6328,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"364","S2","None","Global",10,"1",1,"Star",12,"1z6plub4",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:06.683017+00:00",1,NA,NA,105,4,31639,1,1,"Crab",35,100,2110,8443,0,1,6328,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"365","S2","None","Global",10,"1",1,"Star",13,"enxlketr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:41.862770+00:00",1,NA,NA,108,5,31640,1,1,"Wolf",18,100,2110,8443,0,1,6328,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"366","S2","None","Global",10,"1",2,"Circle",1,"i0ymlrzb",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:21.865082+00:00",1,NA,NA,106,1,31641,3,0,"Snake",17,50,2110,8444,0,2,6329,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"367","S2","None","Global",10,"1",2,"Circle",5,"tebs08es",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:17.049609+00:00",1,NA,NA,109,2,31642,1,1,"Bull",6,100,2110,8444,0,2,6329,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"368","S2","None","Global",10,"1",2,"Circle",7,"1noz057w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:45.988078+00:00",1,NA,NA,109,3,31643,3,1,"Koala",10,100,2110,8444,0,2,6329,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"369","S2","None","Global",10,"1",2,"Circle",10,"7k0d5jib",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:49.060185+00:00",1,NA,NA,108,4,31644,1,1,"Rhino",43,100,2110,8444,0,2,6329,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"370","S2","None","Global",10,"1",2,"Circle",15,"mapntu9t",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:49.928074+00:00",1,NA,NA,106,5,31645,1,1,"Shark",2,100,2110,8444,0,2,6329,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"371","S2","None","Global",10,"1",3,"Clique",4,"ffjp937w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:27.325884+00:00",1,NA,NA,118,1,31646,3,1,"Octopus",46,100,2110,8445,0,3,6330,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"372","S2","None","Global",10,"1",3,"Clique",8,"bnqhnxoi",NA,0,145,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:23:37.312000+00:00",1,NA,NA,104,2,31647,1,1,"Eagle",5,100,2110,8445,0,3,6330,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"373","S2","None","Global",10,"1",3,"Clique",9,"m1jfetvj",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:37.493941+00:00",1,NA,NA,111,3,31648,3,1,"Duck",24,100,2110,8445,0,3,6330,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"374","S2","None","Global",10,"1",3,"Clique",11,"aym3s7vr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:54.753587+00:00",1,NA,NA,110,4,31649,1,1,"Bee",14,100,2110,8445,0,3,6330,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"375","S2","None","Global",10,"1",3,"Clique",14,"mtw9bozn",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:28.652021+00:00",1,NA,NA,110,5,31650,1,1,"Kangaroo",11,100,2110,8445,0,3,6330,2110,10,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"376","S2","None","Global",11,"1",1,"Circle",2,"i086skka",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:05.655320+00:00",1,NA,NA,118,1,31651,3,0,"Lobster",33,50,2111,8446,0,1,6331,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"377","S2","None","Global",11,"1",1,"Circle",3,"opb716l1",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:58.884063+00:00",1,NA,NA,108,2,31652,3,1,"Penguin",37,0,2111,8446,0,1,6331,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"378","S2","None","Global",11,"1",1,"Circle",6,"n8bnkd3f",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:43.866513+00:00",1,NA,NA,108,3,31653,3,1,"Cow",25,0,2111,8446,0,1,6331,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"379","S2","None","Global",11,"1",1,"Circle",12,"1z6plub4",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:06.683017+00:00",1,NA,NA,105,4,31654,3,1,"Tuna",42,0,2111,8446,0,1,6331,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"380","S2","None","Global",11,"1",1,"Circle",13,"enxlketr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:41.862770+00:00",1,NA,NA,108,5,31655,3,0,"Pig",34,50,2111,8446,0,1,6331,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"381","S2","None","Global",11,"1",2,"Clique",1,"i0ymlrzb",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:21.865082+00:00",1,NA,NA,106,1,31656,3,0,"Wolf",18,50,2111,8447,0,2,6332,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"382","S2","None","Global",11,"1",2,"Clique",5,"tebs08es",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:17.049609+00:00",1,NA,NA,109,2,31657,3,1,"Lion",22,100,2111,8447,0,2,6332,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"383","S2","None","Global",11,"1",2,"Clique",7,"1noz057w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:45.988078+00:00",1,NA,NA,109,3,31658,3,1,"Kangaroo",11,100,2111,8447,0,2,6332,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"384","S2","None","Global",11,"1",2,"Clique",10,"7k0d5jib",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:49.060185+00:00",1,NA,NA,108,4,31659,3,1,"Rat",9,100,2111,8447,0,2,6332,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"385","S2","None","Global",11,"1",2,"Clique",15,"mapntu9t",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:49.928074+00:00",1,NA,NA,106,5,31660,3,1,"Giraffe",49,100,2111,8447,0,2,6332,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"386","S2","None","Global",11,"1",3,"Star",4,"ffjp937w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:27.325884+00:00",1,NA,NA,118,1,31661,3,1,"Hippo",8,0,2111,8448,0,3,6333,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"387","S2","None","Global",11,"1",3,"Star",8,"bnqhnxoi",NA,0,145,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:23:37.312000+00:00",1,NA,NA,104,2,31662,3,0,"Cat",39,50,2111,8448,0,3,6333,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"388","S2","None","Global",11,"1",3,"Star",9,"m1jfetvj",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:37.493941+00:00",1,NA,NA,111,3,31663,3,0,"Swan",31,50,2111,8448,0,3,6333,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"389","S2","None","Global",11,"1",3,"Star",11,"aym3s7vr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:54.753587+00:00",1,NA,NA,110,4,31664,3,0,"Bull",6,50,2111,8448,0,3,6333,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"390","S2","None","Global",11,"1",3,"Star",14,"mtw9bozn",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:28.652021+00:00",1,NA,NA,110,5,31665,3,0,"Raccoon",28,50,2111,8448,0,3,6333,2111,11,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"391","S2","None","Global",12,"1",1,"Circle",2,"i086skka",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:05.655320+00:00",1,NA,NA,118,1,31666,1,1,"Crocodile",3,100,2112,8449,0,1,6334,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"392","S2","None","Global",12,"1",1,"Circle",3,"opb716l1",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:58.884063+00:00",1,NA,NA,108,2,31667,1,1,"Eagle",5,100,2112,8449,0,1,6334,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"393","S2","None","Global",12,"1",1,"Circle",6,"n8bnkd3f",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:43.866513+00:00",1,NA,NA,108,3,31668,1,1,"Hippo",8,100,2112,8449,0,1,6334,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"394","S2","None","Global",12,"1",1,"Circle",12,"1z6plub4",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:06.683017+00:00",1,NA,NA,105,4,31669,1,1,"Tuna",42,100,2112,8449,0,1,6334,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"395","S2","None","Global",12,"1",1,"Circle",13,"enxlketr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:41.862770+00:00",1,NA,NA,108,5,31670,1,1,"Deer",36,100,2112,8449,0,1,6334,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"396","S2","None","Global",12,"1",2,"Clique",1,"i0ymlrzb",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:21.865082+00:00",1,NA,NA,106,1,31671,1,1,"Beaver",4,100,2112,8450,0,2,6335,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"397","S2","None","Global",12,"1",2,"Clique",5,"tebs08es",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:17.049609+00:00",1,NA,NA,109,2,31672,1,1,"Lizard",38,100,2112,8450,0,2,6335,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"398","S2","None","Global",12,"1",2,"Clique",7,"1noz057w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:45.988078+00:00",1,NA,NA,109,3,31673,1,1,"Crab",35,100,2112,8450,0,2,6335,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"399","S2","None","Global",12,"1",2,"Clique",10,"7k0d5jib",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:49.060185+00:00",1,NA,NA,108,4,31674,1,1,"Rhino",43,100,2112,8450,0,2,6335,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"400","S2","None","Global",12,"1",2,"Clique",15,"mapntu9t",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:49.928074+00:00",1,NA,NA,106,5,31675,1,1,"Penguin",37,100,2112,8450,0,2,6335,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"401","S2","None","Global",12,"1",3,"Star",4,"ffjp937w",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:27.325884+00:00",1,NA,NA,118,1,31676,1,1,"Bear",29,100,2112,8451,0,3,6336,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"402","S2","None","Global",12,"1",3,"Star",8,"bnqhnxoi",NA,0,145,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:23:37.312000+00:00",1,NA,NA,104,2,31677,1,1,"Wolf",18,100,2112,8451,0,3,6336,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"403","S2","None","Global",12,"1",3,"Star",9,"m1jfetvj",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:37.493941+00:00",1,NA,NA,111,3,31678,1,1,"Gorilla",13,100,2112,8451,0,3,6336,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"404","S2","None","Global",12,"1",3,"Star",11,"aym3s7vr",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:19:54.753587+00:00",1,NA,NA,110,4,31679,1,1,"Mouse",40,100,2112,8451,0,3,6336,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"405","S2","None","Global",12,"1",3,"Star",14,"mtw9bozn",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:18:28.652021+00:00",1,NA,NA,110,5,31680,1,1,"Octopus",46,100,2112,8451,0,3,6336,2112,12,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
"406","S2","None","Global",13,"1",1,"Circle",2,"i086skka",NA,0,146,145,"survey_final",1,"Results","127.0.0.1","2018-09-19 12:21:05.655320+00:00",1,NA,NA,118,1,31681,1,1,"Shark",2,100,2113,8452,0,1,6337,2113,13,"p5pcjkjc","BI-VT Sept 19, Wednesday, 8AM","Kristy & Gizem",NA,NA,NA,0
